NUM_FATT,DATA,COD_CLIE,QUANTITA,GRUPPO,PRESTAZION,PREZZO,IVA,ENPAV
1318,19/10/2018,2305,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1319,22/10/2018,6485,1,AMBULATORIO,VISITA + TERAPIA,36.17,8.11,0.72
1319,22/10/2018,6485,1,ANALISI,PROFILO COAGULATIVO,24.11,5.41,0.48
1320,22/10/2018,6488,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1321,22/10/2018,3418,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1322,22/10/2018,6489,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1323,22/10/2018,6479,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1323,22/10/2018,6479,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1323,22/10/2018,6479,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1324,23/10/2018,6490,1,AMBULATORIO,SMALTIMENTO CARCASSA,40.18,9.02,0.80
1325,23/10/2018,6491,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1326,23/10/2018,1973,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1327,23/10/2018,6492,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1327,23/10/2018,6492,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1328,24/10/2018,6493,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1329,24/10/2018,6275,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1330,24/10/2018,3899,1,ANALISI,TOTAL T4 TEST,20.09,4.51,0.40
1331,24/10/2018,6417,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1332,24/10/2018,2077,1,AMBULATORIO,VISITA + TERAPIA,56.25,12.62,1.13
1333,24/10/2018,6492,1,ANALISI,PROFILO BIOCHIMICO 10+ELETTROLITI,36.17,8.11,0.72
1334,24/10/2018,5585,1,AMBULATORIO,VISITA + TERAPIA,40.18,9.02,0.80
1335,24/10/2018,5615,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1335,24/10/2018,5615,1,AMBULATORIO,SOMMINISTRAZIONE,16.07,3.61,0.32
1336,25/10/2018,6466,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1337,26/10/2018,6494,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1338,26/10/2018,5638,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1338,26/10/2018,5638,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1338,26/10/2018,5638,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1338,26/10/2018,5638,1,AMBULATORIO,SOMMINISTRAZIONE,14.46,3.25,0.29
1339,26/10/2018,6467,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1340,29/10/2018,6496,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1341,29/10/2018,4450,1,AMBULATORIO,INDAGINE XGRAFICA,24.11,5.41,0.48
1342,29/10/2018,2905,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1343,29/10/2018,6497,1,AMBULATORIO,VISITA + TERAPIA,36.17,8.11,0.72
1344,29/10/2018,5137,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1345,29/10/2018,6498,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1346,29/10/2018,6499,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1346,29/10/2018,6499,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1347,29/10/2018,4280,1,ANALISI,ESAMI DI LABORATORIO,64.28,14.43,1.29
1348,29/10/2018,6403,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1349,30/10/2018,6500,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1349,30/10/2018,6500,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1350,30/10/2018,5203,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1351,30/10/2018,6501,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1352,30/10/2018,6502,1,VACCINAZIONI,NOBIVAC MYXO-RHD,48.22,10.82,0.96
1353,30/10/2018,4653,1,AMBULATORIO,VISITA SPECIALISTICA,40.18,9.02,0.80
1354,31/10/2018,4842,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1355,31/10/2018,6495,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1356,31/10/2018,4499,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1356,31/10/2018,4499,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1357,31/10/2018,5638,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1358,31/10/2018,2886,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1359,31/10/2018,2397,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1359,31/10/2018,2397,1,AMBULATORIO,TERAPIA,12.06,2.70,0.24
1360,31/10/2018,4023,1,AMBULATORIO,VISITA + TERAPIA,26.52,5.95,0.53
1360,31/10/2018,4023,1,AMBULATORIO,SOMMINISTRAZIONE,9.65,2.16,0.19
1361,31/10/2018,3039,1,AMBULATORIO,INDAGINE XGRAFICA,32.15,7.21,0.64
1361,31/10/2018,3039,1,AMBULATORIO,SOMMINISTRAZIONE,24.11,5.41,0.48
1362,31/10/2018,6492,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1363,31/10/2018,5751,1,AMBULATORIO,VISITA DI CONTROLLO,20.09,4.51,0.40
1364,31/10/2018,5431,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1365,31/10/2018,6348,1,ANALISI,PROFILO RENALE + PRELIEVO,16.07,3.61,0.32
1366,31/10/2018,2230,1,ANALISI,ESAME DELLE URINE PU/CU,16.07,3.61,0.32
1366,31/10/2018,2230,1,ANALISI,ESAME DELLE URINE CON SEDIMENTO,12.06,2.70,0.24
1367,31/10/2018,6498,1,AMBULATORIO,TERAPIA E.V.,20.09,4.51,0.40
1367,31/10/2018,6498,1,ANALISI,TEST GIARDIA,16.07,3.61,0.32
1367,31/10/2018,6498,1,ANALISI,TEST PARVOVIROSI,20.09,4.51,0.40
1368,05/11/2018,6446,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1368,05/11/2018,6446,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,30.54,6.85,0.61
1369,05/11/2018,6488,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1370,05/11/2018,306,1,AMBULATORIO,VISITA + TERAPIA,32.15,7.21,0.64
1371,05/11/2018,6442,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1372,05/11/2018,6503,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1373,05/11/2018,6501,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1374,05/11/2018,3867,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1374,05/11/2018,3867,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1375,05/11/2018,6504,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1376,05/11/2018,6443,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1377,05/11/2018,6105,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1378,05/11/2018,6454,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1379,05/11/2018,5246,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1380,06/11/2018,6459,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1380,06/11/2018,6459,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,26.52,5.95,0.53
1381,06/11/2018,1356,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1381,06/11/2018,1356,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1382,06/11/2018,6287,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1383,06/11/2018,6506,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1383,06/11/2018,6506,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1384,06/11/2018,5297,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1385,06/11/2018,4159,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1385,06/11/2018,4159,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1386,07/11/2018,6340,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1387,07/11/2018,6494,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1387,07/11/2018,6494,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1388,07/11/2018,6504,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1388,07/11/2018,6504,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1388,07/11/2018,6504,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1389,07/11/2018,2506,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1390,07/11/2018,5373,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1390,07/11/2018,5373,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1391,07/11/2018,6487,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1392,07/11/2018,5251,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1393,08/11/2018,5116,1,AMBULATORIO,VISITA + TERAPIA,32.15,7.21,0.64
1394,08/11/2018,6074,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1395,08/11/2018,4475,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1395,08/11/2018,4475,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1395,08/11/2018,4475,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1396,08/11/2018,5200,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1397,08/11/2018,6507,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1398,08/11/2018,5595,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1399,08/11/2018,5732,1,AMBULATORIO,ESAME COPROLOGICO,8.04,1.80,0.16
1399,08/11/2018,5732,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1400,08/11/2018,5762,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1400,08/11/2018,5762,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,26.52,5.95,0.53
1401,08/11/2018,1966,1,AMBULATORIO,VISITA DI CONTROLLO,20.09,4.51,0.40
1401,08/11/2018,1966,1,ANALISI,EMOCROMO CON FORMULA,12.06,2.70,0.24
1402,09/11/2018,5862,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1403,09/11/2018,2634,1,AMBULATORIO,INDAGINE XGRAFICA,40.18,9.02,0.80
1403,09/11/2018,2634,1,AMBULATORIO,TERAPIA,20.09,4.51,0.40
1403,09/11/2018,2634,1,CHIRURGIA,SALDO INTERVENTO CHIRURGICO,20.09,4.51,0.40
1404,09/11/2018,849,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1404,09/11/2018,849,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1404,09/11/2018,849,1,ANALISI,ESAME DELLE URINE CON SEDIMENTO,12.06,2.70,0.24
1405,09/11/2018,5668,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1406,09/11/2018,6473,1,ANALISI,TEST SNAP LEISHMANIA,16.07,3.61,0.32
1406,09/11/2018,6473,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1407,09/11/2018,6067,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1408,12/11/2018,1107,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1409,12/11/2018,6448,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1410,12/11/2018,5401,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1411,12/11/2018,5422,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1412,12/11/2018,5615,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1413,12/11/2018,735,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1414,12/11/2018,6509,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1415,12/11/2018,5583,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1416,12/11/2018,5403,1,AMBULATORIO,ESAME COPROLOGICO,8.04,1.80,0.16
1416,12/11/2018,5403,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1416,12/11/2018,5403,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1417,12/11/2018,136,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1418,12/11/2018,6474,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1419,12/11/2018,6232,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1420,12/11/2018,6480,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1421,13/11/2018,5865,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1422,13/11/2018,3266,1,VACCINAZIONI,NOBIVAC RABBIA,40.18,9.02,0.80
1423,13/11/2018,4782,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1424,13/11/2018,3292,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1425,13/11/2018,2242,1,ANALISI,ESAME DELLE URINE PU/CU,28.13,6.31,0.56
1426,13/11/2018,138,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1427,14/11/2018,5615,1,ANALISI,ESAMI DI LABORATORIO,32.15,7.21,0.64
1428,14/11/2018,794,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1429,14/11/2018,6150,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1429,14/11/2018,6150,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1430,14/11/2018,5403,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1431,14/11/2018,5149,1,AMBULATORIO,INDAGINE XGRAFICA,32.15,7.21,0.64
1432,14/11/2018,6510,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1433,14/11/2018,3064,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1434,15/11/2018,6511,1,AMBULATORIO,VISITA + TERAPIA,40.18,9.02,0.80
1435,15/11/2018,5214,1,AMBULATORIO,VISITA + TERAPIA,44.20,9.92,0.88
1436,15/11/2018,3450,1,AMBULATORIO,SMALTIMENTO CARCASSA,72.32,16.23,1.45
1437,15/11/2018,6113,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1438,15/11/2018,6494,1,AMBULATORIO,TERAPIA,4.02,0.90,0.08
1438,15/11/2018,6494,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1439,15/11/2018,2497,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1440,15/11/2018,6132,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1441,15/11/2018,4470,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1442,15/11/2018,5751,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1443,15/11/2018,2921,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1444,15/11/2018,6107,1,ANALISI,ESAME CITOLOGICO,28.13,6.31,0.56
1445,15/11/2018,3410,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1446,15/11/2018,3449,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1447,15/11/2018,6512,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1447,15/11/2018,6512,1,AMBULATORIO,SOMMINISTRAZIONE,9.65,2.16,0.19
1448,16/11/2018,842,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1449,16/11/2018,5037,1,ANALISI,ESAMI DI LABORATORIO,48.22,10.82,0.96
1450,16/11/2018,2796,1,VACCINAZIONI,NOBIVAC RABBIA,40.18,9.02,0.80
1451,16/11/2018,6275,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1452,19/11/2018,6513,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1453,19/11/2018,5116,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1454,19/11/2018,6500,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1455,19/11/2018,6156,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1456,19/11/2018,5910,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1457,19/11/2018,6015,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1458,19/11/2018,1966,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1458,19/11/2018,1966,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1459,20/11/2018,6514,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1460,20/11/2018,4263,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1460,20/11/2018,4263,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1461,20/11/2018,5549,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1462,20/11/2018,5808,1,ANALISI,EMOCROMO CON FORMULA,16.07,3.61,0.32
1462,20/11/2018,5808,1,ANALISI,PROFILO BIOCHIMICO 10,24.11,5.41,0.48
1462,20/11/2018,5808,1,AMBULATORIO,INDAGINE XGRAFICA + SEDAZIONE,128.58,28.85,2.57
1462,20/11/2018,5808,1,AMBULATORIO,VISITA,40.18,9.02,0.80
1463,20/11/2018,6353,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1464,20/11/2018,5888,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1465,20/11/2018,6323,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1466,21/11/2018,6493,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1467,21/11/2018,6015,1,ANALISI,ESAMI DI LABORATORIO,56.25,12.62,1.13
1468,21/11/2018,6465,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1469,21/11/2018,6232,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1470,21/11/2018,6156,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1470,21/11/2018,6156,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1470,21/11/2018,6156,1,AMBULATORIO,EUTANASIA + SMALTIMENTO CARCASSA,84.38,18.93,1.69
1471,22/11/2018,6170,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1472,22/11/2018,6485,1,AMBULATORIO,INDAGINE XGRAFICA,24.11,5.41,0.48
1473,22/11/2018,6496,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1474,22/11/2018,6517,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1475,22/11/2018,6518,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1476,22/11/2018,6519,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1477,23/11/2018,1454,1,AMBULATORIO,EUTANASIA + SMALTIMENTO CARCASSA,88.39,19.84,1.77
1478,23/11/2018,4942,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1479,23/11/2018,6520,1,AMBULATORIO,VISITA SPECIALISTICA,40.18,9.02,0.80
1479,23/11/2018,6520,1,ANALISI,ESAMI DI LABORATORIO,40.18,9.02,0.80
1479,23/11/2018,6520,1,AMBULATORIO,INDAGINE XGRAFICA,32.15,7.21,0.64
1479,23/11/2018,6520,1,ANESTESIA,ANESTESIA,96.43,21.64,1.93
1480,23/11/2018,2001,1,AMBULATORIO,EUTANASIA + SMALTIMENTO CARCASSA,72.32,16.23,1.45
1481,23/11/2018,3182,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1481,23/11/2018,3182,1,AMBULATORIO,TERAPIA S.C.,16.07,3.61,0.32
1482,26/11/2018,6521,1,AMBULATORIO,ESAME COPROLOGICO,8.04,1.80,0.16
1482,26/11/2018,6521,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1483,26/11/2018,3653,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1484,26/11/2018,5718,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1485,26/11/2018,6072,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1486,26/11/2018,6287,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1486,26/11/2018,6287,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1487,26/11/2018,5373,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1488,26/11/2018,5380,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1489,26/11/2018,6494,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1489,26/11/2018,6494,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1490,27/11/2018,6522,1,AMBULATORIO,INDAGINE XGRAFICA,24.11,5.41,0.48
1491,27/11/2018,5953,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1492,27/11/2018,4499,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1493,27/11/2018,5800,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1493,27/11/2018,5800,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1494,27/11/2018,6006,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1495,27/11/2018,3508,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1495,27/11/2018,3508,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1496,27/11/2018,735,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1497,28/11/2018,6523,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1498,28/11/2018,3357,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1498,28/11/2018,3357,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1499,28/11/2018,6524,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1499,28/11/2018,6524,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1500,28/11/2018,5607,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1501,28/11/2018,6525,1,AMBULATORIO,ESAME COPROLOGICO,8.04,1.80,0.16
1502,29/11/2018,2397,1,AMBULATORIO,SMALTIMENTO CARCASSA,40.18,9.02,0.80
1503,29/11/2018,466,1,AMBULATORIO,VISITA + TERAPIA,45.80,10.28,0.92
1503,29/11/2018,466,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1503,29/11/2018,466,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1503,29/11/2018,466,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1504,29/11/2018,6511,1,ANALISI,ESAMI DI LABORATORIO,48.22,10.82,0.96
1504,29/11/2018,6511,1,AMBULATORIO,SOMMINISTRAZIONE,9.65,2.16,0.19
1505,29/11/2018,3418,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1506,29/11/2018,6526,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1507,30/11/2018,4809,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1508,30/11/2018,6527,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1509,30/11/2018,3052,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1509,30/11/2018,3052,1,AMBULATORIO,SOMMINISTRAZIONE,16.87,3.79,0.34
1510,30/11/2018,5900,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1511,03/12/2018,6528,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1512,03/12/2018,6488,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1513,03/12/2018,4676,1,AMBULATORIO,VISITA DI CONTROLLO,20.09,4.51,0.40
1514,03/12/2018,6529,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1515,03/12/2018,5690,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1516,03/12/2018,4893,1,VACCINAZIONI,NOBIVAC RABBIA,40.18,9.02,0.80
1517,03/12/2018,6530,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1518,03/12/2018,6454,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1519,03/12/2018,4275,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1519,03/12/2018,4275,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1519,03/12/2018,4275,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1520,04/12/2018,6442,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1521,04/12/2018,6487,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1522,04/12/2018,99,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1522,04/12/2018,99,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1523,04/12/2018,6531,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1523,04/12/2018,6531,1,AMBULATORIO,SOMMINISTRAZIONE,9.65,2.16,0.19
1524,04/12/2018,4318,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
